,name,surface,winner_id,won,loser_id,lost,surface_total,total_matches,win_rate
4714,Marius Copil,Hard,105657,46,105657,51,97,149,47.42
4715,Mariusz Fyrstenberg,Carpet,103586,1,103586,1,2,14,50.0
4716,Mariusz Fyrstenberg,Clay,103586,3,103586,6,9,14,33.33
4717,Mariusz Fyrstenberg,Hard,103586,1,103586,2,3,14,33.33
4718,Mark Bailey,Carpet,107680,3,107680,3,6,30,50.0
4719,Mark Bailey,Clay,107680,2,107680,2,4,30,50.0
4720,Mark Bailey,Grass,107680,1,107680,1,2,30,50.0
4721,Mark Bailey,Hard,107680,11,107680,7,18,30,61.11
4722,Mark Buckley,Clay,100696,5,100696,16,21,23,23.81
4723,Mark Buckley,Hard,100696,1,100696,1,2,23,50.0
4724,Mark Cox,Carpet,100073,109,100073,73,182,587,59.89
4725,Mark Cox,Clay,100073,77,100073,60,137,587,56.2
4726,Mark Cox,Grass,100073,64,100073,40,104,587,61.54
4727,Mark Cox,Hard,100073,93,100073,71,164,587,56.71
4728,Mark Dickson,Carpet,100635,31,100635,30,61,246,50.82
4729,Mark Dickson,Clay,100635,43,100635,39,82,246,52.44
4730,Mark Dickson,Grass,100635,11,100635,8,19,246,57.89
4731,Mark Dickson,Hard,100635,43,100635,41,84,246,51.19
4732,Mark Draper,Grass,101860,1,101860,1,2,2,50.0
4733,Mark Edmondson,Carpet,100337,35,100337,42,77,504,45.45
4734,Mark Edmondson,Clay,100337,65,100337,82,147,504,44.22
4735,Mark Edmondson,Grass,100337,109,100337,62,171,504,63.74
4736,Mark Edmondson,Hard,100337,51,100337,58,109,504,46.79
4737,Mark Farrell,Carpet,100305,2,100305,4,6,57,33.33
4738,Mark Farrell,Clay,100305,2,100305,17,19,57,10.53
4739,Mark Farrell,Grass,100305,11,100305,14,25,57,44.0
4740,Mark Farrell,Hard,100305,1,100305,6,7,57,14.29
4741,Mark Gurr,Hard,107689,1,107689,3,4,4,25.0
4742,Mark Hilton,Grass,103754,1,103754,4,5,5,20.0
4743,Mark Kaplan,Clay,101422,5,101422,5,10,32,50.0
4744,Mark Kaplan,Grass,101422,3,101422,4,7,32,42.86
4745,Mark Kaplan,Hard,101422,3,101422,12,15,32,20.0
4746,Mark Keil,Carpet,101360,1,101360,1,2,12,50.0
4747,Mark Keil,Grass,101360,2,101360,3,5,12,40.0
4748,Mark Keil,Hard,101360,1,101360,4,5,12,20.0
4749,Mark Knowles,Carpet,101956,5,101956,4,9,123,55.56
4750,Mark Knowles,Clay,101956,9,101956,18,27,123,33.33
4751,Mark Knowles,Grass,101956,8,101956,9,17,123,47.06
4752,Mark Knowles,Hard,101956,24,101956,46,70,123,34.29
4753,Mark Koevermans,Carpet,101440,5,101440,12,17,156,29.41
4754,Mark Koevermans,Clay,101440,46,101440,46,92,156,50.0
4755,Mark Koevermans,Grass,101440,3,101440,3,6,156,50.0
4756,Mark Koevermans,Hard,101440,18,101440,23,41,156,43.9
4757,Mark Kratzmann,Carpet,101256,7,101256,11,18,156,38.89
4758,Mark Kratzmann,Clay,101256,1,101256,9,10,156,10.0
4759,Mark Kratzmann,Grass,101256,25,101256,24,49,156,51.02
4760,Mark Kratzmann,Hard,101256,27,101256,52,79,156,34.18
4761,Mark Lewis,Grass,107699,1,107699,1,2,9,50.0
4762,Mark Lewis,Hard,107699,2,107699,5,7,9,28.57
4763,Mark Lyndon,Grass,110148,1,110148,1,2,2,50.0
4764,Mark Markov,Clay,101554,1,101554,1,2,2,50.0
4765,Mark Merklein,Hard,102076,10,102076,15,25,25,40.0
4766,Mark Meyers,Clay,100320,2,100320,4,6,6,33.33
4767,Mark Nielsen,Carpet,103066,3,103066,5,8,38,37.5
4768,Mark Nielsen,Hard,103066,15,103066,15,30,38,50.0
4769,Mark Petchey,Carpet,101783,4,101783,9,13,109,30.77
4770,Mark Petchey,Clay,101783,4,101783,7,11,109,36.36
4771,Mark Petchey,Grass,101783,17,101783,28,45,109,37.78
4772,Mark Petchey,Hard,101783,10,101783,30,40,109,25.0
4773,Mark Philippoussis,Carpet,102882,31,102882,22,53,522,58.49
4774,Mark Philippoussis,Clay,102882,52,102882,41,93,522,55.91
4775,Mark Philippoussis,Grass,102882,51,102882,23,74,522,68.92
4776,Mark Philippoussis,Hard,102882,181,102882,121,302,522,59.93
4777,Mark Turpin,Clay,100467,1,100467,2,3,5,33.33
4778,Mark Turpin,Clay,100467,1,202519,1,2,5,50.0
4779,Mark Vines,Carpet,100471,1,100471,4,5,24,20.0
4780,Mark Vines,Hard,100471,7,100471,12,19,24,36.84
4781,Mark Woodforde,Carpet,101185,46,101185,45,91,631,50.55
4782,Mark Woodforde,Clay,101185,43,101185,68,111,631,38.74
4783,Mark Woodforde,Grass,101185,51,101185,44,95,631,53.68
4784,Mark Woodforde,Hard,101185,179,101185,155,334,631,53.59
4785,Mark Wooldridge,Grass,100840,2,100840,3,5,13,40.0
4786,Mark Wooldridge,Hard,100840,1,100840,7,8,13,12.5
4787,Marko Ostoja,Carpet,100701,8,100701,13,21,228,38.1
4788,Marko Ostoja,Clay,100701,56,100701,77,133,228,42.11
4789,Marko Ostoja,Grass,100701,3,100701,4,7,228,42.86
4790,Marko Ostoja,Hard,100701,21,100701,46,67,228,31.34
4791,Marko Tkalec,Carpet,102959,2,102959,2,4,34,50.0
4792,Marko Tkalec,Clay,102959,17,102959,3,20,34,85.0
4793,Marko Tkalec,Hard,102959,5,102959,5,10,34,50.0
4794,Markus Eriksson,Clay,105436,1,105436,4,5,13,20.0
4795,Markus Eriksson,Hard,105436,4,105436,4,8,13,50.0
4796,Markus Gunthardt,Clay,100497,2,100497,9,11,11,18.18
4797,Markus Hantschk,Clay,103082,16,103082,20,36,67,44.44
4798,Markus Hantschk,Grass,103082,1,103082,3,4,67,25.0
4799,Markus Hantschk,Hard,103082,9,103082,18,27,67,33.33
4800,Markus Hipfl,Clay,103182,56,103182,54,110,143,50.91
4801,Markus Hipfl,Grass,103182,1,103182,6,7,143,14.29
4802,Markus Hipfl,Hard,103182,8,103182,18,26,143,30.77
4803,Markus Naewie,Carpet,101685,2,101685,4,6,57,33.33
4804,Markus Naewie,Clay,101685,13,101685,21,34,57,38.24
4805,Markus Naewie,Grass,101685,1,101685,3,4,57,25.0
4806,Markus Naewie,Hard,101685,5,101685,8,13,57,38.46
4807,Markus Rackl,Carpet,101578,1,101578,1,2,21,50.0
4808,Markus Rackl,Clay,101578,7,101578,12,19,21,36.84
4809,Markus Zillner,Clay,101721,5,101721,8,13,13,38.46
4810,Markus Zoecke,Carpet,101482,13,101482,22,35,170,37.14
4811,Markus Zoecke,Clay,101482,4,101482,14,18,170,22.22
4812,Markus Zoecke,Grass,101482,5,101482,11,16,170,31.25
4813,Markus Zoecke,Hard,101482,45,101482,56,101,170,44.55
4814,Marsel Ilhan,Carpet,104947,1,104947,1,2,90,50.0
4815,Marsel Ilhan,Clay,104947,6,104947,18,24,90,25.0
4816,Marsel Ilhan,Grass,104947,4,104947,8,12,90,33.33
4817,Marsel Ilhan,Hard,104947,20,104947,32,52,90,38.46
4818,Martijn Van Haasteren,Hard,103630,3,103630,1,4,4,75.0
4819,Martin Alund,Clay,104651,7,104651,9,16,16,43.75
4820,Martin Barba,Clay,101282,1,101282,1,2,7,50.0
4821,Martin Barba,Hard,101282,1,101282,4,5,7,20.0
4822,Martin Blackman,Carpet,101710,1,101710,1,2,11,50.0
4823,Martin Blackman,Hard,101710,2,101710,7,9,11,22.22
4824,Martin Cuevas,Clay,105899,3,105899,12,15,20,20.0
4825,Martin Cuevas,Hard,105899,1,105899,4,5,20,20.0
4826,Martin Damm,Carpet,102093,53,102093,50,103,370,51.46
4827,Martin Damm,Clay,102093,6,102093,28,34,370,17.65
4828,Martin Damm,Grass,102093,23,102093,26,49,370,46.94
4829,Martin Damm,Hard,102093,76,102093,108,184,370,41.3
4830,Martin Fischer,Clay,104770,1,104770,11,12,25,8.33
4831,Martin Fischer,Grass,104770,1,104770,3,4,25,25.0
4832,Martin Fischer,Hard,104770,3,104770,6,9,25,33.33
4833,Martin Hipp,Clay,101240,1,101240,1,2,2,50.0
4834,Martin Jaite,Carpet,101073,15,101073,16,31,480,48.39
4835,Martin Jaite,Clay,101073,231,101073,117,348,480,66.38
4836,Martin Jaite,Grass,101073,4,101073,5,9,480,44.44
4837,Martin Jaite,Hard,101073,51,101073,41,92,480,55.43
4838,Martin Klizan,Clay,105373,73,105373,59,132,299,55.3
4839,Martin Klizan,Grass,105373,4,105373,13,17,299,23.53
4840,Martin Klizan,Hard,105373,67,105373,83,150,299,44.67
4841,Martin Laurendeau,Carpet,101050,5,101050,7,12,93,41.67
4842,Martin Laurendeau,Grass,101050,5,101050,8,13,93,38.46
4843,Martin Laurendeau,Hard,101050,26,101050,42,68,93,38.24
4844,Martin Lee,Carpet,103114,1,103114,2,3,67,33.33
4845,Martin Lee,Clay,103114,2,103114,8,10,67,20.0
4846,Martin Lee,Grass,103114,15,103114,23,38,67,39.47
4847,Martin Lee,Hard,103114,3,103114,13,16,67,18.75
4848,Martin Mulligan,Clay,100050,79,100050,46,125,148,63.2
4849,Martin Mulligan,Grass,100050,1,100050,3,4,148,25.0
4850,Martin Mulligan,Hard,100050,7,100050,12,19,148,36.84
4851,Martin Pedersen,Clay,104952,5,104952,3,8,20,62.5
4852,Martin Pedersen,Hard,104952,5,104952,7,12,20,41.67
4853,Martin Robinson,Clay,100396,10,100396,24,34,43,29.41
4854,Martin Robinson,Grass,100396,1,100396,6,7,43,14.29
4855,Martin Robinson,Hard,100396,1,100396,1,2,43,50.0
4856,Martin Rodriguez,Clay,101675,14,101675,27,41,55,34.15
4857,Martin Rodriguez,Hard,101675,2,101675,12,14,55,14.29
4858,Martin Sayer,Hard,108688,3,108688,3,6,6,50.0
4859,Martin Sinner,Carpet,101441,21,101441,23,44,128,47.73
4860,Martin Sinner,Clay,101441,13,101441,28,41,128,31.71
4861,Martin Sinner,Grass,101441,1,101441,6,7,128,14.29
4862,Martin Sinner,Hard,101441,15,101441,21,36,128,41.67
4863,Martin Slanar,Hard,103763,1,103763,2,3,3,33.33
4864,Martin Spottl,Clay,102689,2,102689,2,4,4,50.0
4865,Martin Strelba,Carpet,101337,3,101337,9,12,106,25.0
4866,Martin Strelba,Clay,101337,38,101337,47,85,106,44.71
4867,Martin Strelba,Hard,101337,1,101337,8,9,106,11.11
4868,Martin Stringari,Clay,101961,4,101961,9,13,18,30.77
4869,Martin Stringari,Hard,101961,2,101961,3,5,18,40.0
4870,Martin Vassallo Arguello,Clay,103506,41,103506,53,94,128,43.62
4871,Martin Vassallo Arguello,Grass,103506,2,103506,5,7,128,28.57
4872,Martin Vassallo Arguello,Hard,103506,4,103506,23,27,128,14.81
4873,Martin Verkerk,Carpet,103280,8,103280,6,14,130,57.14
4874,Martin Verkerk,Clay,103280,32,103280,31,63,130,50.79
4875,Martin Verkerk,Grass,103280,3,103280,6,9,130,33.33
4876,Martin Verkerk,Hard,103280,17,103280,27,44,130,38.64
4877,Martin Vilarrubi,Clay,104421,4,104421,4,8,8,50.0
4878,Martin Wostenholme,Carpet,100864,6,100864,6,12,143,50.0
4879,Martin Wostenholme,Clay,100864,28,100864,43,71,143,39.44
4880,Martin Wostenholme,Grass,100864,3,100864,4,7,143,42.86
4881,Martin Wostenholme,Hard,100864,19,100864,34,53,143,35.85
4882,Martins Podzus,Clay,106342,2,106342,3,5,11,40.0
4883,Martins Podzus,Hard,106342,2,106342,4,6,11,33.33
4884,Marton Fucsovics,Carpet,105916,2,105916,2,4,169,50.0
4885,Marton Fucsovics,Clay,105916,30,105916,24,54,169,55.56
4886,Marton Fucsovics,Grass,105916,4,105916,9,13,169,30.77
4887,Marton Fucsovics,Hard,105916,49,105916,49,98,169,50.0
4888,Marty Davis,Carpet,100570,29,100570,35,64,326,45.31
4889,Marty Davis,Clay,100570,17,100570,26,43,326,39.53
4890,Marty Davis,Grass,100570,30,100570,27,57,326,52.63
4891,Marty Davis,Hard,100570,77,100570,85,162,326,47.53
4892,Marty Riessen,Carpet,100060,143,100060,95,238,665,60.08
4893,Marty Riessen,Clay,100060,94,100060,50,144,665,65.28
4894,Marty Riessen,Grass,100060,64,100060,39,103,665,62.14
4895,Marty Riessen,Hard,100060,105,100060,75,180,665,58.33
4896,Marzio Martelli,Carpet,101997,1,101997,2,3,51,33.33
4897,Marzio Martelli,Clay,101997,12,101997,22,34,51,35.29
4898,Marzio Martelli,Grass,101997,1,101997,2,3,51,33.33
4899,Marzio Martelli,Hard,101997,5,101997,6,11,51,45.45
4900,Mashiska Washington,Hard,102497,5,102497,11,16,16,31.25
4901,Massimiliano Narducci,Clay,101012,16,101012,18,34,40,47.06
4902,Massimiliano Narducci,Grass,101012,1,101012,2,3,40,33.33
4903,Massimiliano Narducci,Hard,101012,1,101012,2,3,40,33.33
4904,Massimo Ardinghi,Clay,101876,1,101876,4,5,5,20.0
4905,Massimo Calvelli,Clay,102484,1,102484,1,2,2,50.0
4906,Massimo Cierro,Clay,101031,18,101031,43,61,61,29.51
4907,Massimo Dellacqua,Grass,103435,1,103435,1,2,2,50.0
4908,Massimo Di Domenico,Clay,107728,13,107728,28,41,41,31.71
4909,Massimo Rivaroli,Carpet,107729,1,107729,2,3,3,33.33
4910,Massimo Valeri,Clay,102028,3,102028,8,11,11,27.27
4911,Massimo Zampieri,Clay,101081,1,101081,2,3,3,33.33
4912,Mate Delic,Clay,106243,3,106243,8,11,11,27.27
4913,Mate Pavic,Clay,106207,1,106207,5,6,12,16.67
4914,Mate Pavic,Grass,106207,2,106207,4,6,12,33.33
4915,Mathias Bourgue,Clay,106288,1,106288,2,3,3,33.33
4916,Mathias Werren,Clay,109800,2,109800,10,12,14,16.67
4917,Mathias Werren,Grass,109800,1,109800,1,2,14,50.0
4918,Mathieu Montcourt,Clay,104515,5,104515,6,11,11,45.45
4919,Mathieu Rodrigues,Hard,104633,1,104633,1,2,2,50.0
4920,Matias Boeker,Hard,103663,1,103663,3,4,4,25.0
4921,Matias Silva,Clay,104342,4,104342,3,7,9,57.14
4922,Matias Silva,Hard,104342,1,104342,1,2,9,50.0
4923,Mats Wilander,Carpet,101062,72,101062,53,125,794,57.6
4924,Mats Wilander,Clay,101062,263,101062,80,343,794,76.68
4925,Mats Wilander,Grass,101062,49,101062,17,66,794,74.24
4926,Mats Wilander,Hard,101062,186,101062,74,260,794,71.54
4927,Matt Anger,Carpet,100934,6,100934,15,21,188,28.57
4928,Matt Anger,Clay,100934,4,100934,7,11,188,36.36
4929,Matt Anger,Grass,100934,26,100934,23,49,188,53.06
4930,Matt Anger,Hard,100934,46,100934,61,107,188,42.99
4931,Matt Doyle,Carpet,100517,7,100517,4,11,140,63.64
4932,Matt Doyle,Clay,100517,8,100517,17,25,140,32.0
4933,Matt Doyle,Grass,100517,10,100517,14,24,140,41.67
4934,Matt Doyle,Hard,100517,39,100517,41,80,140,48.75
4935,Matt Mitchell,Carpet,100475,17,100475,23,40,163,42.5
4936,Matt Mitchell,Clay,100475,5,100475,14,19,163,26.32
4937,Matt Mitchell,Grass,100475,17,100475,27,44,163,38.64
4938,Matt Mitchell,Hard,100475,21,100475,39,60,163,35.0
4939,Matteo Berrettini,Clay,126610,28,126610,14,42,133,66.67
4940,Matteo Berrettini,Grass,126610,13,126610,5,18,133,72.22
4941,Matteo Berrettini,Hard,126610,38,126610,35,73,133,52.05
4942,Matteo Donati,Clay,106390,1,106390,1,2,2,50.0
4943,Matteo Viola,Hard,104970,4,104970,8,12,12,33.33
4944,Matthew Barton,Clay,105881,1,105881,1,2,8,50.0
4945,Matthew Barton,Grass,105881,1,105881,1,2,8,50.0
4946,Matthew Barton,Hard,105881,2,105881,2,4,8,50.0
4947,Matthew Ebden,Clay,105051,1,105051,13,14,200,7.14
4948,Matthew Ebden,Grass,105051,20,105051,25,45,200,44.44
4949,Matthew Ebden,Hard,105051,55,105051,86,141,200,39.01
4950,Matthew McDonald,Carpet,100554,1,100554,2,3,3,33.33
4951,Matthias Bachinger,Clay,104897,11,104897,19,30,86,36.67
4952,Matthias Bachinger,Grass,104897,2,104897,7,9,86,22.22
4953,Matthias Bachinger,Hard,104897,18,104897,29,47,86,38.3
4954,Matti Timonen,Carpet,107744,3,107744,4,7,16,42.86
4955,Matti Timonen,Clay,107744,1,107744,6,7,16,14.29
4956,Matti Timonen,Grass,107744,1,107744,1,2,16,50.0
4957,Maurice Ruah,Carpet,101862,1,101862,5,6,92,16.67
4958,Maurice Ruah,Clay,101862,11,101862,15,26,92,42.31
4959,Maurice Ruah,Grass,101862,2,101862,6,8,92,25.0
4960,Maurice Ruah,Hard,101862,23,101862,29,52,92,44.23
4961,Mauricio Doria Medina,Clay,105221,1,105221,2,3,6,33.33
4962,Mauricio Doria Medina,Hard,105221,1,105221,2,3,6,33.33
4963,Mauricio Echazu,Clay,105273,12,105273,12,24,27,50.0
4964,Mauricio Echazu,Hard,105273,1,105273,2,3,27,33.33
4965,Mauricio Hadad,Clay,101991,44,101991,24,68,115,64.71
4966,Mauricio Hadad,Hard,101991,22,101991,25,47,115,46.81
4967,Maurizio Aracri,Clay,209762,1,209762,1,2,2,50.0
4968,Mauro Menezes,Carpet,100949,1,100949,3,4,16,25.0
4969,Mauro Menezes,Hard,100949,2,100949,10,12,16,16.67
4970,Max Cocks,Grass,202879,3,202879,2,5,5,60.0
4971,Max Franklin,Grass,110164,3,110164,2,5,5,60.0
4972,Max Hurlimann,Clay,100248,1,100248,7,8,8,12.5
4973,Max Mirnyi,Carpet,103018,43,103018,30,73,487,58.9
4974,Max Mirnyi,Clay,103018,41,103018,60,101,487,40.59
4975,Max Mirnyi,Grass,103018,30,103018,26,56,487,53.57
4976,Max Mirnyi,Hard,103018,131,103018,126,257,487,50.97
4977,Max Pettman,Grass,107759,1,107759,3,4,4,25.0
4978,Max Purcell,Hard,126845,1,126845,2,3,3,33.33
4979,Max Senior,Grass,107760,1,107760,4,5,5,20.0
4980,Max Wunschig,Clay,107761,5,107761,11,16,16,31.25
4981,Maxim Dubarenco,Clay,106201,2,106201,1,3,9,66.67
4982,Maxim Dubarenco,Hard,106201,3,106201,3,6,9,50.0
4983,Maxime Cressy,Hard,202195,3,202195,4,7,7,42.86
4984,Maxime Huard,Carpet,102716,2,102716,1,3,3,66.67
4985,Maxime Teixeira,Clay,105270,1,105270,3,4,4,25.0
4986,Maximilian Abel,Clay,103948,1,103948,2,3,8,33.33
4987,Maximilian Abel,Hard,103948,1,103948,4,5,8,20.0
4988,Maximilian Marterer,Clay,109739,14,109739,21,35,74,40.0
4989,Maximilian Marterer,Grass,109739,1,109739,6,7,74,14.29
4990,Maximilian Marterer,Hard,109739,10,109739,22,32,74,31.25
4991,Maximo Gonzalez,Clay,104216,27,104216,43,70,86,38.57
4992,Maximo Gonzalez,Hard,104216,3,104216,13,16,86,18.75
4993,Mehdi Benyebka,Clay,107764,1,107764,1,2,2,50.0
4994,Mehdi Tahiri,Clay,103029,5,103029,17,22,26,22.73
4995,Mehdi Tahiri,Hard,103029,2,103029,2,4,26,50.0
4996,Mel Purcell,Carpet,100611,22,100611,33,55,355,40.0
4997,Mel Purcell,Clay,100611,89,100611,65,154,355,57.79
4998,Mel Purcell,Grass,100611,8,100611,9,17,355,47.06
4999,Mel Purcell,Hard,100611,72,100611,57,129,355,55.81
5000,Melle Van Gemerden,Clay,103369,2,103369,3,5,11,40.0
5001,Melle Van Gemerden,Grass,103369,1,103369,1,2,11,50.0
5002,Melle Van Gemerden,Hard,103369,1,103369,3,4,11,25.0
5003,Melvin Tong,Hard,102537,6,102537,8,14,14,42.86
5004,Menno Oosting,Carpet,101035,2,101035,5,7,64,28.57
5005,Menno Oosting,Clay,101035,13,101035,18,31,64,41.94
5006,Menno Oosting,Grass,101035,2,101035,3,5,64,40.0
5007,Menno Oosting,Hard,101035,10,101035,11,21,64,47.62
5008,Mert Ertunga,Clay,107767,1,107767,3,4,4,25.0
5009,Merv Guse,Grass,110034,1,110034,1,2,2,50.0
5010,Mervyn Rose,Grass,109884,3,109884,6,9,13,33.33
5011,Mervyn Rose,Hard,109884,1,109884,3,4,13,25.0
5012,Michael Appleton,Grass,202950,1,202950,1,2,2,50.0
5013,Michael Berrer,Carpet,103582,1,103582,1,2,233,50.0
5014,Michael Berrer,Clay,103582,14,103582,33,47,233,29.79
5015,Michael Berrer,Grass,103582,7,103582,17,24,233,29.17
5016,Michael Berrer,Hard,103582,66,103582,94,160,233,41.25
5017,Michael Brown B395,Clay,101895,3,101895,1,4,11,75.0
5018,Michael Brown B395,Hard,101895,4,101895,3,7,11,57.14
5019,Michael Burgener,Clay,107768,1,107768,4,5,5,20.0
5020,Michael Chang,Carpet,102021,117,102021,58,175,978,66.86
5021,Michael Chang,Clay,102021,107,102021,59,166,978,64.46
5022,Michael Chang,Grass,102021,30,102021,25,55,978,54.55
5023,Michael Chang,Hard,102021,410,102021,172,582,978,70.45
5024,Michael Geserer,Clay,101672,1,101672,5,6,9,16.67
5025,Michael Geserer,Hard,101672,1,101672,2,3,9,33.33
5026,Michael Grant,Clay,100415,10,100415,18,28,43,35.71
5027,Michael Grant,Hard,100415,5,100415,10,15,43,33.33
5028,Michael Hickey,Clay,110185,3,110185,6,9,17,33.33
5029,Michael Hickey,Grass,110185,3,110185,5,8,17,37.5
5030,Michael Hill,Hard,102422,2,102422,3,5,5,40.0
5031,Michael Joyce,Carpet,102169,1,102169,8,9,113,11.11
5032,Michael Joyce,Clay,102169,1,102169,5,6,113,16.67
5033,Michael Joyce,Grass,102169,7,102169,9,16,113,43.75
5034,Michael Joyce,Hard,102169,37,102169,45,82,113,45.12
5035,Michael Kohlmann,Carpet,102306,2,102306,5,7,74,28.57
5036,Michael Kohlmann,Clay,102306,12,102306,16,28,74,42.86
5037,Michael Kohlmann,Grass,102306,5,102306,9,14,74,35.71
5038,Michael Kohlmann,Hard,102306,6,102306,19,25,74,24.0
5039,Michael Kures,Clay,101053,3,101053,1,4,29,75.0
5040,Michael Kures,Hard,101053,7,101053,18,25,29,28.0
5041,Michael Lai,Hard,108960,4,108960,3,7,7,57.14
5042,Michael Lammer,Clay,103967,1,103967,10,11,29,9.09
5043,Michael Lammer,Hard,103967,6,103967,12,18,29,33.33
5044,Michael Leong,Hard,104702,11,104702,10,21,21,52.38
5045,Michael Llodra,Carpet,103566,10,103566,17,27,410,37.04
5046,Michael Llodra,Clay,103566,20,103566,40,60,410,33.33
5047,Michael Llodra,Grass,103566,44,103566,30,74,410,59.46
5048,Michael Llodra,Hard,103566,113,103566,136,249,410,45.38
5049,Michael Mcclune,Hard,105404,1,105404,2,3,3,33.33
5050,Michael Mmoh,Hard,111581,10,111581,19,29,29,34.48
5051,Michael Mortensen,Carpet,100725,1,100725,3,4,28,25.0
5052,Michael Mortensen,Clay,100725,12,100725,10,22,28,54.55
5053,Michael Mortensen,Hard,100725,1,100725,1,2,28,50.0
5054,Michael Nugent,Hard,107778,1,107778,2,3,3,33.33
5055,Michael Phillips,Grass,107780,2,107780,4,6,10,33.33
5056,Michael Phillips,Hard,107780,2,107780,2,4,10,50.0
5057,Michael Quintero,Clay,103590,7,103590,3,10,12,70.0
5058,Michael Quintero,Hard,103590,1,103590,1,2,12,50.0
5059,Michael Robertson,Carpet,100935,1,100935,3,4,69,25.0
5060,Michael Robertson,Clay,100935,4,100935,12,16,69,25.0
5061,Michael Robertson,Grass,100935,2,100935,6,8,69,25.0
5062,Michael Robertson,Hard,100935,16,100935,25,41,69,39.02
5063,Michael Russell,Clay,103188,12,103188,35,47,227,25.53
5064,Michael Russell,Grass,103188,10,103188,23,33,227,30.3
5065,Michael Russell,Hard,103188,55,103188,92,147,227,37.41
5066,Michael Ryderstedt,Clay,104453,3,104453,6,9,25,33.33
5067,Michael Ryderstedt,Hard,104453,5,104453,11,16,25,31.25
5068,Michael Sangster,Grass,109759,1,109759,2,3,3,33.33
5069,Michael Sell,Hard,102103,6,102103,11,17,17,35.29
5070,Michael Sprenglemeyer,Clay,109930,2,109930,2,4,4,50.0
5071,Michael Stich,Carpet,101529,98,101529,47,145,564,67.59
5072,Michael Stich,Clay,101529,105,101529,52,157,564,66.88
5073,Michael Stich,Grass,101529,61,101529,17,78,564,78.21
5074,Michael Stich,Hard,101529,122,101529,62,184,564,66.3
5075,Michael Tauson,Carpet,101264,13,101264,7,20,53,65.0
5076,Michael Tauson,Clay,101264,14,101264,12,26,53,53.85
5077,Michael Tauson,Hard,101264,1,101264,6,7,53,14.29
5078,Michael Tebbutt,Carpet,101833,11,101833,12,23,148,47.83
5079,Michael Tebbutt,Clay,101833,8,101833,12,20,148,40.0
5080,Michael Tebbutt,Grass,101833,4,101833,11,15,148,26.67
5081,Michael Tebbutt,Hard,101833,41,101833,49,90,148,45.56
5082,Michael Venus,Clay,105030,3,105030,1,4,25,75.0
5083,Michael Venus,Hard,105030,6,105030,15,21,25,28.57
5084,Michael Walker,Hard,108831,8,101128,2,10,23,80.0
5085,Michael Walker,Hard,108831,8,108831,5,13,23,61.54
5086,Michael Wayman,Clay,100306,1,100306,2,3,14,33.33
5087,Michael Wayman,Grass,100306,2,100306,5,7,14,28.57
5088,Michael Wayman,Hard,100306,1,100306,3,4,14,25.0
5089,Michael Westphal,Carpet,101113,9,101113,12,21,194,42.86
5090,Michael Westphal,Clay,101113,42,101113,50,92,194,45.65
5091,Michael Westphal,Grass,101113,1,101113,3,4,194,25.0
5092,Michael Westphal,Hard,101113,35,101113,42,77,194,45.45
5093,Michael Yani,Grass,103676,3,103676,2,5,14,60.0
5094,Michael Yani,Hard,103676,1,103676,8,9,14,11.11
5095,Michail Elgin,Hard,103862,3,103862,5,8,8,37.5
5096,Michal Chmela,Clay,102993,2,102993,2,4,8,50.0
5097,Michal Chmela,Hard,102993,2,102993,2,4,8,50.0
5098,Michal Gawlowski,Carpet,102632,2,102632,1,3,3,66.67
5099,Michal Lewandowski,Clay,107791,1,107791,1,2,2,50.0
5100,Michal Mertinak,Clay,103455,5,103455,7,12,25,41.67
5101,Michal Mertinak,Grass,103455,2,103455,5,7,25,28.57
5102,Michal Mertinak,Hard,103455,3,103455,3,6,25,50.0
5103,Michal Przysiezny,Carpet,104308,5,104308,1,6,104,83.33
5104,Michal Przysiezny,Clay,104308,6,104308,23,29,104,20.69
5105,Michal Przysiezny,Grass,104308,4,104308,8,12,104,33.33
5106,Michal Przysiezny,Hard,104308,16,104308,41,57,104,28.07
5107,Michal Tabara,Carpet,103420,2,103420,6,8,93,25.0
5108,Michal Tabara,Clay,103420,20,103420,25,45,93,44.44
5109,Michal Tabara,Hard,103420,18,103420,22,40,93,45.0
5110,Michel Kratochvil,Carpet,103356,5,103356,9,14,171,35.71
5111,Michel Kratochvil,Clay,103356,18,103356,29,47,171,38.3
5112,Michel Kratochvil,Grass,103356,11,103356,10,21,171,52.38
5113,Michel Kratochvil,Hard,103356,39,103356,50,89,171,43.82
5114,Michele Leclercq,Carpet,109746,2,109746,3,5,35,40.0
5115,Michele Leclercq,Clay,109746,12,109746,11,23,35,52.17
